id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,corridor,zone,duration_minutes,hour,day_of_week,is_weekend,police_station
FKID002490,unplanned,vehicle_breakdown,13.0288889,77.6323128,False,High,Airport New South Road,,40.7,23.0,0.0,0,Hennuru
FKID002491,unplanned,vehicle_breakdown,13.1044428,77.6011616,False,High,Bellary Road 2,,40.7,23.0,0.0,0,Yelahanka
FKID002492,unplanned,vehicle_breakdown,12.9746942,77.5449116,False,High,West of Chord Road,,40.7,22.0,0.0,0,Vijayanagara
FKID002493,unplanned,vehicle_breakdown,12.9747373,77.5448528,False,High,West of Chord Road,,40.7,21.0,0.0,0,Vijayanagara
FKID002494,unplanned,vehicle_breakdown,12.9617008,77.634324,False,Low,Non-corridor,,40.7,1.0,1.0,0,Halasur
FKID002495,planned,construction,12.9382954,77.7454769,False,Low,Non-corridor,,1440.0,19.0,3.0,0,Whitefield
FKID002496,unplanned,pot_holes,13.0333937,77.5689916,False,Low,Non-corridor,,1440.0,2.0,1.0,0,Sadashivanagar
FKID002497,unplanned,vehicle_breakdown,13.0197106,77.654167,False,High,ORR North 1,,40.7,0.0,1.0,0,Hennuru
FKID002498,unplanned,vehicle_breakdown,13.0282668,77.6321698,False,High,Airport New South Road,,40.7,0.0,1.0,0,Hennuru
FKID002499,unplanned,others,12.9804152,77.5721511,False,Low,Non-corridor,,452.1,19.0,3.0,0,Sheshadripuram
FKID002500,unplanned,vehicle_breakdown,13.0400877,77.5186791,False,High,Tumkur Road,,14.8,2.0,1.0,0,Peenya
FKID002501,unplanned,vehicle_breakdown,12.9730724,77.6986806,False,High,ORR East 2,,5.0,2.0,1.0,0,HAL Old Airport
FKID002502,unplanned,pot_holes,13.0335005,77.5689799,False,Low,Non-corridor,,1440.0,2.0,1.0,0,Kodigehalli
FKID002503,unplanned,water_logging,12.9832947,77.5956604,False,High,CBD 2,,1397.6,2.0,1.0,0,Cubbon Park
FKID002504,unplanned,others,12.9796097,77.570913,False,Low,Non-corridor,,452.1,19.0,3.0,0,Chamarajpet
FKID002505,unplanned,vehicle_breakdown,13.0184217,77.56126,False,High,Tumkur Road,,17.4,20.0,3.0,0,Yeshwanthpura
FKID002506,unplanned,vehicle_breakdown,13.0099235,77.5058763,False,Low,Non-corridor,,137.3,21.0,3.0,0,Peenya
FKID002507,unplanned,vehicle_breakdown,13.0446846,77.5906536,False,High,Bellary Road 1,,40.7,4.0,1.0,0,Kodigehalli
FKID002508,unplanned,vehicle_breakdown,12.9730838,77.6986944,False,High,ORR East 2,,40.7,2.0,1.0,0,Mahadevapura
FKID002509,unplanned,vehicle_breakdown,12.9730824,77.6986825,False,High,ORR East 2,,40.7,2.0,1.0,0,Mahadevapura
FKID002510,unplanned,vehicle_breakdown,12.9934253,77.6611102,False,Low,Non-corridor,,40.7,19.0,3.0,0,Banaswadi
FKID002511,unplanned,vehicle_breakdown,12.9075587,77.6286337,False,High,Hosur Road,,40.7,2.0,1.0,0,HSR Layout
FKID002512,unplanned,vehicle_breakdown,13.2304362,77.6909324,False,Low,Non-corridor,,40.7,19.0,3.0,0,Devanahalli Airport
FKID002513,unplanned,vehicle_breakdown,13.0425079,77.5145663,False,High,Tumkur Road,,40.7,18.0,3.0,0,Chikkabanavara
FKID002514,unplanned,vehicle_breakdown,13.0446989,77.5905775,True,High,Bellary Road 1,,40.7,3.0,1.0,0,Kodigehalli
FKID002515,unplanned,pot_holes,12.9167203,77.5950157,False,Low,Non-corridor,,1440.0,4.0,1.0,0,Jayanagara
FKID002516,unplanned,vehicle_breakdown,12.9838995,77.5970018,False,High,CBD 2,,40.7,5.0,1.0,0,Cubbon Park
FKID002517,unplanned,vehicle_breakdown,12.9642504,77.5705495,False,High,Mysore Road,,55.3,5.0,1.0,0,Chamarajpet
FKID002518,unplanned,congestion,13.0445083,77.5828633,False,High,ORR North 2,,71.5,5.0,1.0,0,Kodigehalli
FKID002519,unplanned,accident,13.020831,77.6508104,False,High,ORR North 1,,40.0,4.0,1.0,0,Banaswadi
FKID002520,unplanned,accident,13.0437543,77.5998765,False,High,ORR North 1,,40.0,4.0,1.0,0,Hebbala
FKID002521,unplanned,vehicle_breakdown,12.9799244,77.5811144,False,Low,Non-corridor,,12.3,21.0,3.0,0,Upparpet
FKID002522,unplanned,construction,12.9371017,77.5203667,False,High,Mysore Road,,1440.0,21.0,3.0,0,Byatarayanapura
FKID002523,unplanned,vehicle_breakdown,12.9874512,77.5194712,False,High,Magadi Road,,61.6,6.0,1.0,0,Kamakshipalya
FKID002524,unplanned,road_conditions,12.9963651,77.4894975,False,Low,Non-corridor,,1440.0,21.0,3.0,0,Kamakshipalya
FKID002525,unplanned,water_logging,12.9274483,77.621305,False,High,IRR(Thanisandra road),,1440.0,21.0,3.0,0,Adugodi
FKID002526,unplanned,water_logging,12.9884781,77.5108199,False,High,Magadi Road,,1440.0,21.0,3.0,0,Kamakshipalya
FKID002527,unplanned,vehicle_breakdown,12.9869915,77.5190838,False,High,Magadi Road,,64.3,6.0,1.0,0,Kamakshipalya
FKID002528,unplanned,vehicle_breakdown,13.0201251,77.5838337,False,High,Bellary Road 1,,14.1,22.0,3.0,0,Sadashivanagar
FKID002529,unplanned,vehicle_breakdown,13.0357972,77.5413416,False,High,ORR North 2,,40.7,6.0,1.0,0,Jalahalli
FKID002530,unplanned,pot_holes,12.9978142,77.7214548,False,Low,Non-corridor,,1440.0,23.0,3.0,0,Mahadevapura
FKID002531,unplanned,vehicle_breakdown,12.9785516,77.5151675,False,Low,Non-corridor,,40.7,8.0,1.0,0,Jnanabharathi
FKID002532,unplanned,vehicle_breakdown,12.9220949,77.6452776,True,High,ORR East 1,,21.6,22.0,3.0,0,HSR Layout
FKID002533,planned,construction,12.931129,77.6339107,False,Low,Non-corridor,,1440.0,22.0,3.0,0,Ashok Nagar
FKID002534,unplanned,road_conditions,12.9989211,77.7220684,False,Low,Non-corridor,,1440.0,23.0,3.0,0,K.R. Pura
FKID002535,unplanned,road_conditions,12.9971019,77.7208783,False,Low,Non-corridor,,1440.0,23.0,3.0,0,K.R. Pura
FKID002536,unplanned,others,12.9811734,77.5732257,False,Low,Non-corridor,,452.1,23.0,3.0,0,Sheshadripuram
FKID002537,unplanned,vehicle_breakdown,13.0243033,77.5848783,False,High,Bellary Road 1,,40.7,8.0,1.0,0,Kodigehalli
FKID002538,unplanned,vehicle_breakdown,13.0453488,77.5075914,False,High,Tumkur Road,,40.7,18.0,1.0,0,Chikkabanavara
FKID002539,unplanned,vehicle_breakdown,13.0191483,77.65442,False,High,ORR North 1,,40.7,11.0,1.0,0,Banaswadi
FKID002540,unplanned,vehicle_breakdown,13.0074843,77.662499,False,High,ORR North 1,,40.7,7.0,1.0,0,Banaswadi
FKID002541,unplanned,vehicle_breakdown,13.0908603,77.5965681,False,High,Bellary Road 2,,24.4,18.0,1.0,0,Yelahanka
FKID002542,unplanned,vehicle_breakdown,13.0287972,77.6206363,False,Low,Non-corridor,,39.9,0.0,4.0,0,K.G. Halli
FKID002543,unplanned,accident,13.0468297,77.5012172,False,Low,Non-corridor,,40.0,22.0,3.0,0,Peenya
FKID002544,unplanned,vehicle_breakdown,12.9758667,77.5875667,True,Low,Non-corridor,,20.1,23.0,3.0,0,Halasuru Gate
FKID002545,unplanned,road_conditions,13.0039808,77.7275065,False,Low,Non-corridor,,1440.0,23.0,3.0,0,K.R. Pura
FKID002546,unplanned,vehicle_breakdown,12.995207,77.6661212,False,High,ORR North 1,,40.7,23.0,3.0,0,Mahadevapura
FKID002547,unplanned,vehicle_breakdown,12.91173196,77.55831806,False,Low,Non-corridor,,40.7,23.0,3.0,0,K.S. Layout
FKID002548,unplanned,water_logging,13.0938815,77.5971259,False,High,Bellary Road 2,,1440.0,6.0,2.0,0,Yelahanka
FKID002549,unplanned,others,13.0413417,77.6225267,False,High,Hennur Main Road,,1440.0,20.0,1.0,0,Hennuru
FKID002550,unplanned,others,13.03502,77.5885367,False,High,Bellary Road 1,,1440.0,1.0,4.0,0,Kodigehalli
FKID002551,unplanned,vehicle_breakdown,12.9615967,77.5617183,False,High,Mysore Road,,40.7,20.0,1.0,0,Chamarajpet
FKID002552,unplanned,others,12.9808111,77.6028631,False,High,CBD 1,,452.1,19.0,1.0,0,Shivajinagar
FKID002553,unplanned,vehicle_breakdown,13.0389266,77.5181671,False,High,Tumkur Road,,10.2,20.0,1.0,0,Peenya
FKID002554,unplanned,vehicle_breakdown,12.9572592,77.5518976,False,High,Mysore Road,,6.8,20.0,1.0,0,Byatarayanapura
FKID002555,unplanned,others,12.9593603,77.5558637,False,High,Mysore Road,,1440.0,19.0,1.0,0,Chamarajpet
FKID002556,unplanned,vehicle_breakdown,13.0410532,77.5189396,False,High,Tumkur Road,,23.6,1.0,4.0,0,Chikkabanavara
FKID002557,unplanned,others,13.0492206,77.645498,False,Low,Non-corridor,,1440.0,20.0,1.0,0,Hennuru
FKID002558,unplanned,vehicle_breakdown,12.9162337,77.6153047,False,Low,Non-corridor,,40.7,1.0,4.0,0,Mico Layout
FKID002559,unplanned,vehicle_breakdown,13.0158106,77.5629245,False,High,Tumkur Road,,40.7,4.0,4.0,0,Sadashivanagar
FKID002560,unplanned,congestion,13.0413404,77.6223957,False,High,Hennur Main Road,,157.8,4.0,4.0,0,Hennuru
FKID002561,planned,construction,12.9695083,77.7005878,False,High,ORR East 2,,1440.0,21.0,1.0,0,HAL Old Airport
FKID002562,unplanned,test_demo,12.9124633,77.6380122,False,Low,Non-corridor,,5.0,21.0,1.0,0,HSR Layout
FKID002563,unplanned,vehicle_breakdown,13.0582702,77.468073,False,Low,Non-corridor,,40.7,19.0,1.0,0,No Police Station
FKID002564,unplanned,vehicle_breakdown,13.0767192,77.5914269,False,High,Bellary Road 2,,40.7,18.0,1.0,0,Yelahanka
FKID002565,unplanned,vehicle_breakdown,13.0439611,77.5571076,False,High,ORR North 2,,98.8,21.0,1.0,0,Jalahalli
FKID002566,unplanned,vehicle_breakdown,12.98305,77.7522217,False,Low,Non-corridor,,40.7,3.0,4.0,0,Whitefield
FKID002567,unplanned,vehicle_breakdown,12.8360731,77.6794939,False,Low,Non-corridor,,40.7,22.0,1.0,0,Electronic City
FKID002568,unplanned,vehicle_breakdown,13.0991641,77.5975429,False,High,Bellary Road 2,,40.7,4.0,4.0,0,Yelahanka
FKID002569,unplanned,vehicle_breakdown,12.9192208,77.5422099,False,Low,Non-corridor,,19.5,6.0,4.0,0,Banashankari
FKID002570,unplanned,water_logging,13.0224438,77.6018719,False,Low,Non-corridor,,1440.0,6.0,4.0,0,R.T. Nagar
FKID002571,unplanned,vehicle_breakdown,13.0786447,77.5921502,False,High,Bellary Road 2,,40.7,5.0,4.0,0,Yelahanka
FKID002572,unplanned,vehicle_breakdown,13.0296599,77.5383617,False,High,Tumkur Road,,40.7,5.0,4.0,0,Yeshwanthpura
FKID002573,unplanned,vehicle_breakdown,12.9616822,77.5842475,False,High,Mysore Road,,112.6,6.0,4.0,0,Halasuru Gate
FKID002574,unplanned,others,13.0387687,77.5891785,False,High,Bellary Road 1,,1440.0,22.0,1.0,0,Kodigehalli
FKID002575,unplanned,vehicle_breakdown,13.0343209,77.5304246,False,High,Tumkur Road,,40.7,3.0,4.0,0,Yeshwanthpura
FKID002576,unplanned,vehicle_breakdown,12.9116917,77.626182,False,High,Hosur Road,,40.7,6.0,4.0,0,HSR Layout
FKID002577,unplanned,vehicle_breakdown,13.0499771,77.592746,False,High,Bellary Road 1,,40.7,21.0,1.0,0,Kodigehalli
FKID002578,unplanned,vehicle_breakdown,12.9749679,77.5866242,False,Low,Non-corridor,,36.4,22.0,1.0,0,Halasuru Gate
FKID002579,unplanned,vehicle_breakdown,12.995197,77.6084033,False,Low,Non-corridor,,41.1,22.0,1.0,0,Pulikeshinagar(F.Town)
FKID002580,unplanned,vehicle_breakdown,12.9673304,77.5123658,False,Low,Non-corridor,,40.7,20.0,1.0,0,Jnanabharathi
FKID002581,planned,construction,12.9694371,77.7006242,False,High,ORR East 2,,1440.0,20.0,3.0,0,HAL Old Airport
FKID002582,unplanned,vehicle_breakdown,12.9211519,77.6204241,False,High,Hosur Road,,40.7,8.0,4.0,0,Madiwala
FKID002583,unplanned,vehicle_breakdown,13.1013365,77.5835663,False,Low,Non-corridor,,63.7,23.0,1.0,0,Yelahanka
FKID002584,unplanned,vehicle_breakdown,12.9880025,77.4946104,False,High,Magadi Road,,40.7,7.0,4.0,0,Kamakshipalya
FKID002585,unplanned,vehicle_breakdown,13.0423267,77.5489333,False,High,ORR North 2,,41.9,18.0,4.0,0,Jalahalli
FKID002586,unplanned,construction,13.0102851,77.6621048,False,High,ORR North 1,,1440.0,19.0,4.0,0,Banaswadi
FKID002587,unplanned,accident,12.8744258,77.7664716,False,Low,Non-corridor,,40.0,0.0,2.0,0,No Police Station
FKID002588,unplanned,water_logging,13.0322831,77.5880287,False,High,Bellary Road 1,,1440.0,19.0,4.0,0,Hebbala
FKID002589,unplanned,vehicle_breakdown,12.9357412,77.7066865,False,Low,Non-corridor,,40.7,22.0,1.0,0,HAL Old Airport
FKID002590,unplanned,others,12.9749573,77.5746712,False,Low,Non-corridor,,12.8,1.0,2.0,0,Upparpet
FKID002591,unplanned,congestion,13.0408793,77.6173343,False,High,ORR North 1,,52.4,1.0,2.0,0,Hennuru
FKID002592,unplanned,others,12.9238396,77.5534147,False,High,ORR West 1,,20.3,20.0,4.0,0,Banashankari
FKID002593,unplanned,others,12.9898548,77.5019798,False,High,Magadi Road,,13.8,1.0,2.0,0,Kamakshipalya
FKID002594,unplanned,accident,13.0949551,77.5972563,False,High,Bellary Road 2,,40.0,18.0,4.0,0,Yelahanka
FKID002595,unplanned,vehicle_breakdown,12.9175333,77.6230267,False,High,ORR East 1,,40.7,21.0,4.0,0,Madiwala
FKID002596,unplanned,water_logging,13.0323017,77.5880183,False,High,Bellary Road 1,,1440.0,19.0,4.0,0,Hebbala
FKID002597,unplanned,pot_holes,12.927405,77.6214276,False,High,IRR(Thanisandra road),,1440.0,19.0,4.0,0,Adugodi
FKID002598,unplanned,tree_fall,12.91704,77.5838333,False,Low,Non-corridor,,49.0,19.0,4.0,0,Jayanagara
FKID002599,unplanned,vehicle_breakdown,12.9993376,77.584343,False,High,Bellary Road 1,,10.0,21.0,4.0,0,Sadashivanagar
FKID002600,unplanned,pot_holes,12.9275142,77.6213827,False,High,IRR(Thanisandra road),,1440.0,21.0,4.0,0,Adugodi
FKID002601,unplanned,vehicle_breakdown,12.999321,77.6738404,False,Low,Non-corridor,,40.7,19.0,4.0,0,Banaswadi
FKID002602,unplanned,procession,12.9139691,77.6779392,False,Low,Non-corridor,,5.0,2.0,2.0,0,Bellandur
FKID002603,unplanned,vehicle_breakdown,13.0295507,77.5387229,False,High,Tumkur Road,,40.7,0.0,2.0,0,Yeshwanthpura
FKID002604,unplanned,vehicle_breakdown,12.9838366,77.5970804,False,High,CBD 2,,40.7,0.0,2.0,0,Cubbon Park
FKID002605,unplanned,pot_holes,12.9596298,77.5744326,False,Low,Non-corridor,,1440.0,2.0,2.0,0,V.V.Puram (C.Pet)
FKID002606,unplanned,vehicle_breakdown,12.9713268,77.6195551,False,High,Old Madras Road,,18.1,2.0,2.0,0,Halasur
FKID002607,unplanned,vehicle_breakdown,12.9365078,77.5179874,False,High,Mysore Road,,32.8,2.0,2.0,0,Byatarayanapura
FKID002608,planned,vehicle_breakdown,13.0551266,77.4739854,False,Low,Non-corridor,,40.7,3.0,2.0,0,No Police Station
FKID002609,unplanned,vehicle_breakdown,13.0530263,77.6460574,False,Low,Non-corridor,,104.4,3.0,2.0,0,Hennuru
FKID002610,planned,construction,12.9696868,77.7004176,False,High,ORR East 2,,1440.0,2.0,2.0,0,HAL Old Airport
FKID002611,unplanned,vehicle_breakdown,13.1222466,77.6106497,False,High,Bellary Road 2,,40.7,19.0,4.0,0,Yelahanka
FKID002612,unplanned,congestion,12.988835,77.4725683,True,Low,Non-corridor,,12.7,4.0,2.0,0,Kamakshipalya
FKID002613,unplanned,others,12.9169956,77.5897016,False,Low,Non-corridor,,452.1,5.0,2.0,0,Jayanagara
FKID002614,unplanned,vehicle_breakdown,13.0105086,77.58363,False,High,Bellary Road 1,,5.0,21.0,4.0,0,Sadashivanagar
FKID002615,unplanned,others,12.989149,77.4716616,True,Low,Non-corridor,,1440.0,4.0,2.0,0,Kamakshipalya
FKID002616,unplanned,vehicle_breakdown,12.9436786,77.5744352,False,Low,Non-corridor,,40.7,22.0,4.0,0,Basavanagudi
FKID002617,unplanned,vehicle_breakdown,13.0735695,77.5033353,False,Low,Non-corridor,,42.5,6.0,2.0,0,Chikkabanavara
FKID002618,unplanned,water_logging,13.0392365,77.5181492,False,High,Tumkur Road,,72.9,6.0,2.0,0,Peenya
FKID002619,unplanned,road_conditions,12.9654016,77.6009454,False,High,Mysore Road,,1440.0,22.0,4.0,0,Ashok Nagar
FKID002620,unplanned,vehicle_breakdown,12.871779,77.6519104,False,High,Hosur Road,,40.7,20.0,4.0,0,Electronic City
FKID002621,unplanned,vehicle_breakdown,13.0426613,77.5978718,False,High,ORR North 1,,40.7,3.0,2.0,0,Hebbala
FKID002622,unplanned,vehicle_breakdown,12.9988251,77.5839152,False,High,Bellary Road 1,,40.7,3.0,2.0,0,Sadashivanagar
FKID002623,unplanned,vehicle_breakdown,13.0550633,77.5935483,False,High,Bellary Road 1,,40.7,4.0,2.0,0,Kodigehalli
FKID002624,unplanned,congestion,13.0413305,77.619256,False,High,ORR North 1,,154.5,4.0,2.0,0,Hennuru
FKID002625,unplanned,tree_fall,13.0744126,77.4380138,False,Low,Non-corridor,,732.1,7.0,2.0,0,No Police Station
FKID002626,unplanned,vehicle_breakdown,12.9614379,77.5611814,False,High,Mysore Road,,31.9,23.0,4.0,0,Chamarajpet
FKID002627,unplanned,vehicle_breakdown,12.9837217,77.6404533,False,High,Old Madras Road,,78.3,23.0,4.0,0,Jeevanbheemanagar
FKID002628,unplanned,vehicle_breakdown,13.0093563,77.6623064,False,High,ORR North 1,,40.7,19.0,4.0,0,Banaswadi
FKID002629,unplanned,congestion,13.0453965,77.5082477,True,High,Tumkur Road,,71.5,7.0,2.0,0,Chikkabanavara
FKID002630,unplanned,vehicle_breakdown,13.0438821,77.5538565,False,High,ORR North 2,,29.9,0.0,5.0,1,Jalahalli
FKID002631,unplanned,accident,13.0184294,77.5318872,False,Low,Non-corridor,,40.0,6.0,2.0,0,Rajajinagar
FKID002632,unplanned,vehicle_breakdown,12.9243358,77.6287373,False,Low,Non-corridor,,40.7,9.0,2.0,0,Adugodi
FKID002633,unplanned,accident,13.0190913,77.5319319,False,Low,Non-corridor,,40.0,7.0,2.0,0,Rajajinagar
FKID002634,unplanned,vehicle_breakdown,12.9082725,77.6916917,False,Low,Non-corridor,,26.9,0.0,5.0,1,Bellandur
FKID002635,unplanned,vehicle_breakdown,13.0554052,77.4788579,False,Low,Non-corridor,,40.7,6.0,2.0,0,No Police Station
FKID002636,unplanned,vehicle_breakdown,13.0650633,77.4538592,True,Low,Non-corridor,,40.7,7.0,2.0,0,No Police Station
FKID002637,unplanned,vehicle_breakdown,12.9221649,77.6589628,False,High,ORR East 1,,40.7,8.0,2.0,0,Bellandur
FKID002638,unplanned,vehicle_breakdown,13.025476,77.5120557,False,Low,Non-corridor,,40.7,7.0,2.0,0,Peenya
FKID002639,unplanned,protest,13.05342267,77.75779724,False,Low,Non-corridor,,24.5,0.0,5.0,1,K.R. Pura
FKID002640,unplanned,congestion,13.0445332,77.5829857,False,High,ORR North 2,,71.5,4.0,2.0,0,Kodigehalli
FKID002641,unplanned,vehicle_breakdown,13.0668552,77.5931188,False,High,Bellary Road 2,,40.7,5.0,2.0,0,Kodigehalli
FKID002642,unplanned,vehicle_breakdown,12.9211133,77.6204127,False,High,Hosur Road,,23.0,10.0,2.0,0,Madiwala
FKID002643,unplanned,vehicle_breakdown,13.0216827,77.5519487,False,High,Tumkur Road,,22.3,1.0,5.0,1,Yeshwanthpura
FKID002644,unplanned,pot_holes,12.9212916,77.6202835,False,High,Hosur Road,South Zone 2,1440.0,2.0,5.0,1,Madiwala
FKID002645,unplanned,vehicle_breakdown,12.953076,77.5400812,False,High,West of Chord Road,,24.5,18.0,2.0,0,Byatarayanapura
FKID002646,unplanned,others,13.0419493,77.515386,False,High,Tumkur Road,,452.1,18.0,2.0,0,Peenya
FKID002647,unplanned,vehicle_breakdown,13.04121,77.54605,True,High,ORR North 2,,40.7,0.0,5.0,1,Jalahalli
FKID002648,unplanned,vehicle_breakdown,12.9857142,77.6442674,False,High,Old Madras Road,,40.7,0.0,5.0,1,Banaswadi
FKID002649,unplanned,vehicle_breakdown,13.0288855,77.5402327,False,High,Tumkur Road,,40.7,19.0,2.0,0,Yeshwanthpura
FKID002650,unplanned,pot_holes,12.8871667,77.5968183,False,High,Bannerghata Road,,1440.0,3.0,5.0,1,J.P. Nagar
FKID002651,unplanned,vehicle_breakdown,12.9929258,77.5714901,False,Low,Non-corridor,,158.5,2.0,5.0,1,Sheshadripuram
FKID002652,unplanned,vehicle_breakdown,12.9548277,77.5443857,False,High,Mysore Road,,40.7,4.0,5.0,1,Byatarayanapura
FKID002653,unplanned,vehicle_breakdown,12.9859006,77.5885846,False,High,Bellary Road 1,,40.7,2.0,5.0,1,High ground
FKID002654,unplanned,vehicle_breakdown,13.1079417,77.602705,False,High,Bellary Road 2,,40.7,20.0,2.0,0,Yelahanka
FKID002655,unplanned,vehicle_breakdown,13.0818349,77.5927639,False,High,Bellary Road 2,,40.7,2.0,5.0,1,Yelahanka
FKID002656,planned,construction,13.0225146,77.6018347,False,Low,Non-corridor,,1440.0,3.0,5.0,1,R.T. Nagar
FKID002657,unplanned,vehicle_breakdown,12.9975298,77.5534236,False,High,West of Chord Road,,40.7,5.0,5.0,1,Rajajinagar
FKID002658,unplanned,tree_fall,13.0122874,77.5090347,False,Low,Non-corridor,,93.0,21.0,2.0,0,Peenya
FKID002659,planned,construction,12.9694761,77.7006303,False,High,ORR East 2,,1440.0,21.0,2.0,0,HAL Old Airport
FKID002660,unplanned,vehicle_breakdown,12.9958759,77.5715134,False,Low,Non-corridor,,70.0,5.0,5.0,1,Malleshwaram
FKID002661,unplanned,others,13.044021,77.508357,False,High,Tumkur Road,,1440.0,21.0,2.0,0,Peenya
FKID002662,unplanned,vehicle_breakdown,12.995356,77.6670634,False,High,ORR North 1,,40.7,19.0,2.0,0,Mahadevapura
FKID002663,unplanned,Debris,13.1476184,77.6191976,False,High,Bellary Road 2,,1440.0,22.0,2.0,0,Chikkajala
FKID002664,unplanned,road_conditions,12.9641603,77.5698017,True,High,Mysore Road,,1440.0,21.0,2.0,0,Chamarajpet
FKID002665,planned,construction,12.9160554,77.6168548,True,Low,Non-corridor,,1440.0,5.0,5.0,1,Mico Layout
FKID002666,unplanned,road_conditions,12.9890248,77.4994542,True,High,Magadi Road,,1440.0,22.0,2.0,0,Kamakshipalya
FKID002667,unplanned,vehicle_breakdown,12.9117601,77.5672079,False,High,ORR West 1,,40.7,5.0,5.0,1,K.S. Layout
FKID002668,unplanned,others,12.9711411,77.5977666,False,Low,Non-corridor,,1440.0,23.0,2.0,0,Cubbon Park
FKID002669,unplanned,congestion,13.0449282,77.5816866,False,High,ORR North 2,,71.5,5.0,5.0,1,Kodigehalli
FKID002670,unplanned,vehicle_breakdown,13.0824285,77.5932016,False,High,Bellary Road 2,,40.7,23.0,2.0,0,Yelahanka
FKID002671,unplanned,vehicle_breakdown,13.0415405,77.5471261,False,High,ORR North 2,,40.7,19.0,2.0,0,Jalahalli
FKID002672,planned,construction,12.970333,77.6100462,False,Low,Non-corridor,,1440.0,21.0,2.0,0,Ashok Nagar
FKID002673,planned,construction,12.9424506,77.7471773,False,Low,Non-corridor,,1440.0,23.0,2.0,0,Whitefield
FKID002674,unplanned,vehicle_breakdown,12.940784,77.5248097,False,High,Mysore Road,,40.7,20.0,2.0,0,Byatarayanapura
FKID002675,unplanned,vehicle_breakdown,13.0273217,77.5794943,False,Low,Non-corridor,,40.7,20.0,2.0,0,Kodigehalli
FKID002676,unplanned,vehicle_breakdown,12.9675876,77.5896026,False,High,Mysore Road,,40.7,0.0,3.0,0,Halasuru Gate
FKID002677,unplanned,vehicle_breakdown,12.944928,77.6026878,False,Low,Non-corridor,,39.1,23.0,2.0,0,Adugodi
FKID002678,unplanned,vehicle_breakdown,13.0357763,77.5415265,False,High,ORR North 2,,40.7,20.0,2.0,0,Yeshwanthpura
FKID002679,unplanned,vehicle_breakdown,13.0284364,77.632117,False,High,Airport New South Road,,40.7,19.0,2.0,0,Hennuru
FKID002680,unplanned,vehicle_breakdown,12.9258395,77.6761401,False,High,ORR East 1,,40.7,20.0,2.0,0,Bellandur
FKID002681,unplanned,vehicle_breakdown,13.0567614,77.4750998,False,Low,Non-corridor,,40.7,20.0,2.0,0,No Police Station
FKID002682,unplanned,vehicle_breakdown,12.9580733,77.5539867,False,High,Mysore Road,,40.7,5.0,5.0,1,Chamarajpet
